2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4900,9, ,A2, 1117 EAST 222ND STREET                    ,            ,10469,1,0,1,3 900,920,1920,  1 , A2 ,$200 000,6/5/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4903,76, ,A5, 1164 EAST 225TH STREET                    ,            ,10466,1,0,1,1 840,1 584,1970,  1 , A5 ,$222 700,7/12/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4916,31, ,A5, 3619 DE REIMER AVENUE                     ,            ,10466,1,0,1,1 827,1 744,1964,  1 , A5 ,$0,7/12/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4917,31, ,A2, 3621 PALMER AVENUE                        ,            ,10466,1,0,1,5 022,2 880,1958,  1 , A2 ,$337 000,2/13/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4934,22, ,A5, 1153 GRENADA PLACE                        ,            ,10466,1,0,1,1 908,1 782,1940,  1 , A5 ,$275 000,1/30/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4934,59, ,A5, 1177 GRENADA PLACE                        ,            ,10466,1,0,1,1 584,1 188,1941,  1 , A5 ,$0,3/4/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4942,41, ,A5, 3685 HARPER AVENUE                        ,            ,10466,1,0,1,2 381,1 800,1956,  1 , A5 ,$280 500,10/15/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4943,56, ,A1, 3691 SECOR AVENUE                         ,            ,10466,1,0,1,2 856,1 248,1925,  1 , A1 ,$339 200,10/3/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4943,58, ,A1, 3687 SECOR AVENUE                         ,            ,10466,1,0,1,2 856,1 248,1925,  1 , A1 ,$335 000,6/12/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4945,48, ,A1, 2121 LIGHT STREET                         ,            ,10466,1,0,1,3 950,1 584,1930,  1 , A1 ,$390 000,7/10/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4946,76, ,A1, 3811 SECOR AVENUE                         ,            ,10466,1,0,1,2 375,944,1930,  1 , A1 ,$350 000,12/7/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4947,7, ,A1, 2205 LIGHT STREET                         ,            ,10466,1,0,1,3 300,1 237,1925,  1 , A1 ,$380 000,6/28/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4947,7, ,A1, 2205 LIGHT STREET                         ,            ,10466,1,0,1,3 300,1 237,1925,  1 , A1 ,$215 000,1/29/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4952,42, ,A1, 2286 LIGHT STREET                         ,            ,10466,1,0,1,3 000,1 246,1925,  1 , A1 ,$215 299,12/19/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4956,44, ,A5, 3939 WILDER AVENUE                        ,            ,10466,1,0,1,1 710,1 116,1959,  1 , A5 ,$285 000,9/28/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4957,71, ,A5, 1307 EAST 233RD ST                        ,            ,10466,1,0,1,1 998,2 088,1961,  1 , A5 ,$0,2/12/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4960,50, ,A1, 3963 SETON AVENUE                         ,            ,10466,1,0,1,2 500,1 512,1931,  1 , A1 ,$0,3/22/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4961,4, ,A1, 3914 SETON AVENUE                         ,            ,10466,1,0,1,2 500,1 858,1952,  1 , A1 ,$378 000,11/28/2012
